id,Datetime,Text
1597890398978191362,2022-11-30 09:48:53+00:00,"@chadzlt @adoreush @hifhiff @tanyarlfes Weyy kyaknya tau deh, soalnya muncul di short youtube aku jugaaa, yang ceweknya rambut pirang sama coklat kan, bingung kenapa bisa muncul konten lgbt padahal gk pernah search"
1597890319944540160,2022-11-30 09:48:34+00:00,"@aapocaIipse @tanyarlfes pengennya gitu bang masing2 aja, masalahe mereka itu kampanye lgbt, show off kemana2, kalo tetap di ranah privat ya kita biasa aja"
1597890287837540354,2022-11-30 09:48:26+00:00,@tanyarlfes Miris nya dari DSM III homoseksual atau LGBTQ ini udah gk termasuk gangguan seksual tapi jadi KECENDERUNGAN SEKSUAL yg artinya ya itu dianggap setara sama heteroseksual dan sekarang udah DSM V ternyata masih sama :)
1597890068131504131,2022-11-30 09:47:34+00:00,@BapakKa37171929 @tanyarlfes tapi masalahnya sender pake contoh negara lain yg jelas2 berbeda pandangan sama Indonesia. kalo konteksnya lgbt di Indonesia ya pake contoh negara sendiri aja dong biar relevan.
1597889699775131648,2022-11-30 09:46:06+00:00,"@sitidew40251554 @firzahusainInc Ternyata oh ternyata pro LGBT to.

Pantesan selalu dapat penghargaan dari barat katanya amit amit jabang bayi 👎,"
1597889590383476736,2022-11-30 09:45:40+00:00,"@fransiskarizka7 @tarimaezzz @detikcom Bu tidak ada manusia yng ingin lahir sbg lgbt.
Smua lgbt juga kalau bisa memilih ya ingin normal tpi opsi sperti itu emng ada?
Btw sy juga gak nerima penyimpangan lgbt
Namun untuk hak2 hidup mrk saya setuju mrk jg berhak https://t.co/pRXMAzlsq7"
1597889567700684803,2022-11-30 09:45:34+00:00,"@Supri50_ @tanyarlfes Semua agama ga ada yang pro lgbt yaa, yg lgbt ateis kali ya"
1597889302674825217,2022-11-30 09:44:31+00:00,@tanyarlfes iyee yaudah iye gatel2 apa ya base ini ga ngmgin lgbt 2 jam aja
1597889301303345154,2022-11-30 09:44:31+00:00,"yang suka like/rt berbau porn/lgbt+ saya unfoll yaa, klo ada yg blm ke unfoll gpp lgsg unfoll saya aja, saya risih bgt sorry"
1597889283435933697,2022-11-30 09:44:27+00:00,Na Kesho Akhera Mtakwenda Kujivunia Mbele Ya Allah UFUSKA PAMOJA NA UBARADHULI LGBT Unaoenezwa Kwenye Fukwe Za Zanzibar.... https://t.co/wpXH6klMdN
1597889272123908096,2022-11-30 09:44:24+00:00,"@changminhusband mjb, udah makanan sehari hari gasih konten hate begini wkwkw. kayaknya kalo ngga nyenggol lgbtq gatel gatel mereka."
1597889200833310725,2022-11-30 09:44:07+00:00,"@frontalzx Wkwk 😭 ga bisa didiemin aja gitu lgbt mulu dibahas, kyk lo obses bgt sama lgbt wkwk"
1597889116225798144,2022-11-30 09:43:47+00:00,bahasannya base2 ini kalo ga ngentot illegal ya lgbt mulu CAPEKKKKKKKKK
1597889040920870912,2022-11-30 09:43:29+00:00,@republikaonline Ini Jepang Baru Berperikemanusian Menjunjung Tinggi HAM... LGBT Itu Penyakit Jiwa Akut
1597889032415236096,2022-11-30 09:43:27+00:00,"@aapocaIipse @unclearpeople_ @tanyarlfes Masalahnya selain dosa, LGBT juga menyalahkan fitrah manusia yg dasarnya diciptakan berpasangan laki dan perempuan"
1597888952887042049,2022-11-30 09:43:08+00:00,Ini Jepang Baru Berperikemanusian Menjunjung Tinggi HAM... LGBT Itu Penyakit Jiwa Akut https://t.co/Rzp6fjmJb3
1597888738285481985,2022-11-30 09:42:17+00:00,@Jog_fitness_guy @detikcom Masnya lgbt ya
1597888666390917125,2022-11-30 09:42:00+00:00,@CNNIndonesia Yg mendukung LGBT tidak PANCASILAIS....SILA PERTAMA.....
1597888590205562881,2022-11-30 09:41:41+00:00,"@jasminewtberry @unclearpeople_ @tanyarlfes Aduh klo bencana gini2 yg aku percaya cuma kiamat kack. Klo banjir bandang dll mungkin itu gak buang sampah pada tempatnya aja kalii 🥺 tp klo kamu ttp percaya bencana itu krna dosa, jngn lupa hakimi tukang zina dll nya jg ya kak. 
Btw aku di sini gak membela kaum LGBT sm skli."
1597888519753830400,2022-11-30 09:41:25+00:00,"@LaJaya75536516 @rudynapit @FerdinandHutah6 @Mars_Sahsa Perlu dilaporkan, sdh sebut ulos sbg syal LGBT. Kau bukan org batak, mungkin gak berempati dg budaya batak yg dilecehkan"
1597888454687617025,2022-11-30 09:41:09+00:00,"@qplfjrh @txtdrberseragam kalo konstruksi otak orang-orang LGBT itu gak normal apalagi destruktif, seharusnya di negara-negara nordik, eropa, dan amerika serikat, orang-orang LGBT itu udah lama digenosida karena orientasi dan kesadaran bermasyarakatnya pasti berantakan dan bikin negara chaos."
1597888304544088064,2022-11-30 09:40:33+00:00,"@TukangSapuRatan Siap tempur lawan antek"" Pki,syiah dan para pendukung lgbt. Lo jual gw beli."
1597888284893466629,2022-11-30 09:40:29+00:00,"Ada ga sih dukungan secara sembunyi2 buat temen2 TNI/instansi yg dipenjara dan dipecat karna LGBT? Terlepas mereka mau tobat atau ngga, pengen dah dukung mereka. Di saat begitu pasti semua orang menjauh. 😢"
1597887820030693377,2022-11-30 09:38:38+00:00,"Tulisan ini baguss, dan sepakattt.
Tamu tak sepatutnya memaksa tuan rumah guna menerima budaya yg diyakini tuan rumah tsb sbg hal yg tak bermoral.

Polemik Piala Dunia 2022 Qatar: Sial Benar Pelangi Dijadikan Simbol LGBT, Lebih Baik Diganti https://t.co/Z8EET1PQU6"
1597887615889723392,2022-11-30 09:37:49+00:00,"@liatono @VIVAcoid Itu dulu.. Tapi sekarang lain lagi, Singapore udah jadi tempatnya para koruptor , tukang maksiat dan lgbt.."
1597887569752379393,2022-11-30 09:37:38+00:00,Yuk kenali bermacam macam bendera LGBT+ https://t.co/zD3TZdSpAo via @YouTube
1597887520930684929,2022-11-30 09:37:26+00:00,@sundoublebear @unclearpeople_ @xzxcgaga @tanyarlfes Udh paling bener hidup masing-masing aja sumpah (kecuali klo keluarga kita yg part of LGBT yaa. Itu wajib dikasih tau)
1597887520922284032,2022-11-30 09:37:26+00:00,"@reseyeeee @hervonms @detikcom Iya ya kak, kaum lgbt itu bikin negara kena bencana garagara azab. Makanya jadi kaum hetero dong mau ngewe sana sini, zina sama siapa aja, mau dosa segede gaban gak masalah soalnya yg bikin bencana dan kena azab suatu negara cuma kaum lgbt"
1597887130390659076,2022-11-30 09:35:53+00:00,"Woi setan @Mars_Sahsa 
Apa maksud kau bilang ULOS lambang LGBT ?

Gak bisa dibiarkan ini !
Harus diproses kau !
Kau sudah menghina seluruh batak.

Cemmana ini @ListyoSigitP @mohmahfudmd @Masinton @AdianNapitupul1 @luhut_binsar @FerdinandHaean3 @ruhutsitompul https://t.co/AUNxEpXVRD"
1597886798008836096,2022-11-30 09:34:34+00:00,@tanyarlfes kenapa sender di base ini pada obsessed bgt sama lgbtq deh?? udah gitu pasti menfess yang ngebahas lgbtq jadi tempat orang-orang nyalurin kebencian. padahal di header akunnya jelas bgt. https://t.co/zXtrbuvr38
1597886589476409344,2022-11-30 09:33:44+00:00,"@felixdecxt @msianinsight statement hadi ni dalam konteks berniaga dgn bukan islam. 
 
Bukan mcm PH, terang2 Liberal International sendiri yg ucap tahniah dkt DSAI.

Sial punya LGBT, PUIH!"
1597886376971829249,2022-11-30 09:32:54+00:00,"Piala Dunia, ajang terbesar sepak bola, ternyata tak steril dari ulah konflik di luar dari ajang olahraga. Berbagai intrik mulai dari dugaan pelanggaran HAM, kampanye LGBTQ, rasisme hingga perselisihan antarnegara ikut terbawa dalam turnamen olahraga.

https://t.co/l2J4rVFHyB https://t.co/h0vaHn4yPc"
1597886205102022657,2022-11-30 09:32:13+00:00,@ziezie84187091 Oh rupanta anda pendukung LGBT  ya ?
1597885798992384000,2022-11-30 09:30:36+00:00,"@anonapostate @n_affh_ @dina_sulaeman yg dilarang itu promosi dan mengkampanyekan LGBT, tpi bahkan lu gay sekalipun boleh koq nonton dalam stadion asalkan jgn menggunakan atribut2 LGBT, artinya hak asasi lu memilih orientasi sex tetep diberikan to?
tapi ga usah ajak2 dgn cara pamer2"
1597885769724571653,2022-11-30 09:30:29+00:00,"LGBT xoxol Superman 
🤭 #HaluModeOn https://t.co/Q1YfB0VPoL"
1597885713814802432,2022-11-30 09:30:16+00:00,@business LGBTQ🚮🚮
1597885676376051714,2022-11-30 09:30:07+00:00,apakah hari ini hujannya jenis hujan lgbt? https://t.co/QVwX8RC8oN
1597885585191944193,2022-11-30 09:29:45+00:00,@miftakhul_udin @geezthatwasfast @papanyaarin @karimnas_ @detikcom Najis emang pembela lgbt gini tuh
1597885524324515840,2022-11-30 09:29:30+00:00,Bahas lgbt seru juga keknya 🤣🤣
1597885142915518464,2022-11-30 09:27:59+00:00,"@detikcom Good, pecat saja kalau ga mau Berubah, LGBTQ adalah penyakit."
1597885128633896960,2022-11-30 09:27:56+00:00,"@iqbalrfld Ronaldo pernah ke aceh, bela islam,anti lgbt yang gak suka dipertanyakan... https://t.co/RI2F1MD3X6"
1597884837175533569,2022-11-30 09:26:47+00:00,Perempuan dgn foto profil aktor thai BL: ngeri bgt ga sihh skrg lgbt dinormalisasii 😭😭 aku bukannya benci atau homophobic tapi aku takut bgt aslii serem soalnya temen aku ada yg lgbt (sisanya dongeng fiksi) https://t.co/4OEJYcrdSu
1597884786122854400,2022-11-30 09:26:34+00:00,@YearOfTheKraken Kya aaj hi LGBT banaoge sab ko.
1597884656799870978,2022-11-30 09:26:04+00:00,"@katzelagi @LorasMaxim https://t.co/M3LQ5BkNEt

Pendukung LGBT mengonggong seperti anjing"
1597884022578814976,2022-11-30 09:23:32+00:00,@AbanggSayur @detikcom Nggak ada test LGBT....😄
1597883719897214977,2022-11-30 09:22:20+00:00,@lostbabygirlz anjing sama babi nya lgbt
1597883685579403265,2022-11-30 09:22:12+00:00,"Qatar memang bukan pemilik rumah yang baik, pekerjanya aja dieksploitasi apa lagi tamu, tapi kalo soal LGBT mungkin di sana juga gak semuanya anti LGBT walaupun di world cup keliatan konservatif https://t.co/4HapBriMk8"
1597883660849774593,2022-11-30 09:22:06+00:00,"@ongz87 @nghtyhjb @tanyarlfes Bukan BGST, bang. Tapi LGBT"
1597883470138990592,2022-11-30 09:21:21+00:00,"Ada mba mba cantik, influencer, pintar.
Tapi membandingkan wanita berhijab masuk ke negara non muslim lalu di minta lepas hijab sebagai islamophobia, dan atribit lgbtq yang d larang selama piala dunia qatar sebagai homophobia
😴😴
Perbandingan nya saja nd apple to apple mba."
1597883453466632192,2022-11-30 09:21:17+00:00,"Gw lebih menerima statement kalo mungkin gw lebih condong ke konservatif pada pola pikir gw sendiri, karena logika gw menolak keras LGBT."
1597883034509840386,2022-11-30 09:19:37+00:00,@LayahHeilpern LGBTQ+ movement
1597882963165077504,2022-11-30 09:19:20+00:00,"@nightnightgo Gaada habisnya klo mau komenin sender di base itu, pada tolol-tolol sama bebal mau dibilangin gimana juga. Adminnya juga kayaknya diem aja malah seneng basenya rame dan ramenya itu klo ada bahasan yang nyangkut LGBTQ+ community. Padahal udah jelas ada rules di headernya"
1597882935121973248,2022-11-30 09:19:13+00:00,@Itoonk1 @BianKeyRocks @mhmmdraflli09 @karimnas_ @detikcom Yg sebenarnya ya nih gw kasih edukasi poligami tuh harusnya yg janda2 habis perang kalo lu liat poligami tapi istrinya pada masih gadis2?? Ya sama aja kyk lgbt sama2 cuma NYARI NAFSU itu cuma kedok doang poligami aslinya mah ngentot mulu
1597882427539480576,2022-11-30 09:17:12+00:00,@2_litri Ir gan. Bet kp gan liktu LGBT trigger warning es gan nezinu
1597882262099746816,2022-11-30 09:16:33+00:00,@Nuraeni91623952 @saksenengku_bro @detikcom Ngata2in gw Mitha the ... Dan Zimbabwe. Yg ngatain gw lgbt pula. Gw dianggep ga layak. Kelamin dia laki tapi ngata2in gw seakan2 dia lebih cantik drpd gw. Kan ngaco. Cuma krna temen lgbt gw ini di kejar sama temen laki gw lain. Sama2 menyimpang.
1597882129693560832,2022-11-30 09:16:01+00:00,"Dalam Draft RKUHP, LGBT Bukanlah Tindak Pindana https://t.co/v6v9Hj3l8m"
1597881931622133761,2022-11-30 09:15:14+00:00,"@Kimcimaya @txtdrberseragam Maaf, tapi LGBT itu kek yg ga normal gitu gk sih otaknya?"
1597881917835472896,2022-11-30 09:15:11+00:00,@dina_sulaeman Tulong g kabeh pelangi iku LGBTQ+ 🥱
1597881872461463553,2022-11-30 09:15:00+00:00,"Dalam Draft RKUHP, LGBT Bukanlah Tindak Pindana https://t.co/sJsssCNqnR"
1597881707407237120,2022-11-30 09:14:20+00:00,@faroe_real Soy Yonaguska LGBTQ+
1597881685739442176,2022-11-30 09:14:15+00:00,"Dalam Draft RKUHP, LGBT Bukanlah Tindak Pindana https://t.co/W09BC8dGYz"
1597881519816978432,2022-11-30 09:13:36+00:00,"@fxbanget @LaJaya75536516 @rudynapit @FerdinandHutah6 @Mars_Sahsa Klo sy amati para pengguna twitter dan circle an para pendukung Jokowi dan lawannya semua tau klo itu bukan warna LGBT dan se Twitter hny Marsha aja yg g tau, kali dia buta warna memang 😂😂, serius bngt kalian menanggapinya"
1597881494164250624,2022-11-30 09:13:30+00:00,@Miniongoldlane @txtdrberseragam Pendukung LGBT muncul
1597881475164418048,2022-11-30 09:13:25+00:00,Mata nya picek kayanya yah 😂🤣 tenun ulos kok dibilang simbol LGBT? Bodoh kok dipelihara seh? https://t.co/Y4pi6lOtQf
1597881441345744898,2022-11-30 09:13:17+00:00,"Dalam Draft RKUHP, LGBT Bukanlah Tindak Pindana https://t.co/cNwUBz4lGj"
1597881310663831554,2022-11-30 09:12:46+00:00,"@nizambakeri Masa ni DAP tak menunjukkan protes tolak ISLAM, tak memperjuangkan lagi agenda2 Komunis dan LGBT serta cuba menggugat keistimewaan org2 melayu. Bila dia mula nak mengugat. PAS tidak boleh membiarkan ISLAM diperendahkan sedemikian oleh parti DAP.Namun syg, PKR lebih sygkan pangkat"
1597881223375859713,2022-11-30 09:12:25+00:00,@chuvte @moonareas lgbt dong...
1597881215855788032,2022-11-30 09:12:23+00:00,Duta LGBT dan Islam liberal 👏🏼 https://t.co/znqsCegpTg
1597881153981411328,2022-11-30 09:12:08+00:00,@bmyriaam @yshaime Nhir kifesh reki tejbdi f’rebi ou defender 3la LGBT mdr sah ma 3endkomch 3lam teba3 berk pour paraitre cool
1597881145424609280,2022-11-30 09:12:06+00:00,"Dalam Draft RKUHP, LGBT Bukanlah Tindak Pindana https://t.co/ST5nTECUFT"
1597881022397353984,2022-11-30 09:11:37+00:00,"Katanya sih netral... G pro LGBT, tp dari opini, cara melawan homophobic, dll seakan-akan membela gay."
1597880881947226112,2022-11-30 09:11:04+00:00,"@DrEvaChaniago @na_dirs KESIAN DIA KOAR2...

ANDAI ULAMA2 MAU
MAU KOMENTARIN...

EEHH GUA GAK KENAL
SAMA ELUH DAN INGET
GUE BUKAN LGBT  JING
."
1597880841790578689,2022-11-30 09:10:54+00:00,@spotirfy lgbt dong
1597880695002923008,2022-11-30 09:10:19+00:00,"@dina_sulaeman Soal Respect wanita Iran saya setuju, tp soal LGBT sy gak setuju, Krn itu penyakit kejiwaan."
1597880658080436227,2022-11-30 09:10:10+00:00,@tanyarlfes Di mana waktu itu masih umur 14 tahun dan blm punya hape + gapunya media sosial yg brarti gak ada wadah untuk aku mengenal LGBT.
1597880637792595970,2022-11-30 09:10:05+00:00,@ictfan69 @khanumarfa Haye Ram janwaro mai bhi LGBTQ 🤢
1597880151382990848,2022-11-30 09:08:09+00:00,Sejoli Oknum TNI LGBT di Jatim Dipenjara 7 Bulan dan Dipecat https://t.co/hCNY2tV8cc
1597880052565561344,2022-11-30 09:07:46+00:00,"@PepepPermana @VIVAcoid Sejauh ini tdk ada bukti ada azab dunia utk bangsa/negara yg setuju dgn lgbt, malah negara nya makin maju, yg melarang semakin terbelakang, ngak tahu kalau di akhirat nanti"
1597880017262084101,2022-11-30 09:07:37+00:00,@hafizah56913311 Yg tukg post tu dia lgbt kw?? Bukan main pelangii dia
1597879968759181312,2022-11-30 09:07:26+00:00,"@aleveiro @dina_sulaeman Ini bener bgt. Pas nonton pertandingannya kelihatan bgt itu bendera bkn pelangi spt simbol LGBTQ+, malah yg dia bawa bendera (Peace) yg pakai tulisan ""PACE"". Ya mgkn krn sebagian media yg malas minta klarifikasi dr si pembawa bendera, jd byk pihak menyimpulkan itu simbol LGBTQ+"
1597879705884950529,2022-11-30 09:06:23+00:00,Teruteru Hanamura is nonbinary and sapphic!
1597879522510376960,2022-11-30 09:05:39+00:00,Sejarah sodom gamorah zaman nabi Luth cukup menjadi bukti perilaku #LGBT. Jangan diulang untuk ke-2 kalinya. Pelajaran bagi org2 yang mau berfikir. https://t.co/Ow38YSWk1u
1597879389659992064,2022-11-30 09:05:08+00:00,kaede akamatsu is demiromantic!
1597878936771649536,2022-11-30 09:03:20+00:00,"@ldynfi @Azzam_asd @izarraaltua @TxtdariHI Mungkin kali bg, dahlah bg, saya capek, saya mau pindah.
 Mo bahas masalah org lgbt disebelah."
1597878758220124160,2022-11-30 09:02:37+00:00,@orenjigee @chu_sangchu @jodanspace SAME HERE karakterisasi dan plot masih juara manga. Dan lebih relate ke kehidupan sehari2 kaum lgbt. Ga melulu seindah negeri dongeng. Dan sejujurnya art manga ga kalah cantik dengan manga walaupun tanpa warna. Cuma manga kadang sangkin ga terterbak plotnya diluar nalar &amp; amoral
1597878541622054912,2022-11-30 09:01:46+00:00,"@rlgxg sampai kapan ya orang"" baru ngerti lgbtq itu bukan clan/squad/geng apalah itu yang bisa keluar masuk. ini tu kaya jati diri kamu(?) dan menjadi bagian dari community ini bukan berarti kamu buruk??? kenapa harus ""lepas dari dunia pelangi"" kek apa banget"
1597878183566929920,2022-11-30 09:00:20+00:00,"@omeraece @hellocmiw @syalalaalo Mba di baca lagi peraturan untuk di Qatar,Pemerintah (Qatar) Welcome Welcome aja org org gay/lesbian. Cuman Qatar ban promosi lgbt atau yang berbau lgbt yang bisa dipamerkan."
1597877900526907394,2022-11-30 08:59:13+00:00,@CNNIndonesia Ya terburuk bagi penggemar LGBT dan miras alkohol😅🤣🤣
1597877776903987200,2022-11-30 08:58:43+00:00,"@selfishestt @Ehehehehe_____ @Supri50_ @tanyarlfes Ohh segini kelas argumennya mbak. 😂 Ok mbak. To clarify, saya bukan lgbt ya."
1597877676513329152,2022-11-30 08:58:19+00:00,@Mars_Sahsa Moles dikit apa susahnya? Lagian jl thamrin sudirman dibangun oleh gubernur sebelumnya kok..parah anda..pantes ulos anda blg lambang lgbt
1597877545755889664,2022-11-30 08:57:48+00:00,"Menyusul Filipina dan Thailand, Singapura Cabut Larangan LGBT
https://t.co/NkaxrGX5Vi https://t.co/cGMaS39g5J"
1597877491494162432,2022-11-30 08:57:35+00:00,"@mannschaft89 @Ehehehehe_____ @Supri50_ @tanyarlfes Loh jadi LGBT ini panutannya binatang, ya?"
1597877156859678720,2022-11-30 08:56:15+00:00,@Nuliskv @racharang @tanyarlfes Gak ada yg ngomong takut ketular sih kak ya. Saya cuma menyampaikan kemungkinan kenapa pada panik sama lgbtq.
1597877137846902784,2022-11-30 08:56:11+00:00,Tak tau penyokong lgbt atau penolak lgbt yang kena game 😂 https://t.co/89sBQtonBf
1597877087104565248,2022-11-30 08:55:59+00:00,"@tanyarlfes pernah sounding anti lgbt malah di cap pro poligami 
kan anjing 🤣"
1597877031043489793,2022-11-30 08:55:45+00:00,"@lady_bugg11 Lepas ni muncul pula hasutan baru:
1. UG boneka DAP
2. UG boneka Pendatang
3. Melayu terpinggir
4. Islam terancam
5. Bkn melayu dibela
6. UEC, UEC, UEC
7. Anti Hudud, Anti RU RU
8. Kontrak sosial
9. Kristian kuasai Islam
10. Lgbt, Liberal dll. https://t.co/SzwzoU7zV2"
1597876508571287552,2022-11-30 08:53:41+00:00,Larangan pernikahan sesama jenis Jepang diputuskan sehari usai AS meloloskan UU LGBT. https://t.co/tgApm2A3bn
1597876505635618816,2022-11-30 08:53:40+00:00,@Mniin3 @yourwbabe @Miniongoldlane @txtdrberseragam Emnk ada agama yg memoerbolehkan LGBT???
1597876491257188352,2022-11-30 08:53:37+00:00,Masih mau bilang kaum LGBT beserta pendukungnya open minded? 😏 https://t.co/LefSDjoiiJ
1597876210633412608,2022-11-30 08:52:30+00:00,"@Dakjal888 @nafshx Apalgi iri dgn prestasiny tidak sma sekali,bsyukur bgt sya tdak sepintar gitasav tp alhamdulillah sya tau apa yg dilarang dalam islam&amp; tdak mmbenarkan yg salah aplg mendukung LGBT. Na'udzubillah tsumma na'udzubillah"
1597876192316882945,2022-11-30 08:52:26+00:00,"@tanyarlfes Akhirnya bisa bersuara juga
Terserah dibilang kolot, tapi kalian2 yg mentoleransi dan bahkan pro ke lgbt tuh aneh banget, tersesat https://t.co/cDNzdS87cZ"
1597876040990609408,2022-11-30 08:51:49+00:00,"@anonapostate @dina_sulaeman Gua baca kali.
Lu ngerasa nilai liberal lu yg diutamain. Gua ngerasa nilai ketaatan yg diuatamain. Yaudah biarin aja beda. Lu lakuin di tempat lu, gua lakuim di tempat gua. Jangan maksain nilai bro, lu kira nilai lgbt itu universal ? Bro, dunia ini gk berpitar buat lu dan kaum lu"
1597875781824569344,2022-11-30 08:50:48+00:00,"@FerdinandHutah6 @Mars_Sahsa Tangkap pemilik akun @Mars_Sahsa yg menghina kain khas budaya Indonesia dan pak @ganjarpranowo  dgn sebutan LGBT @CCICPolri @DivHumas_Polri 

VIRALKAN GAES https://t.co/5ZjN01X0Ps"
1597875755048132614,2022-11-30 08:50:41+00:00,"Gara2 propaganda lgbt, perkara toket aja jadi ribetkan https://t.co/RmC8mB8WuO"
1597875532833902592,2022-11-30 08:49:48+00:00,"Sy Batak, ngga ambil pusing ada yg bilang ulos adalah simbol LGBT. Terlebih ybs sdh minta maaf. Itu karena ketidaktahuan. Ulos dibilang berhala aja, sy tetap pakai."
1597875423387361281,2022-11-30 08:49:22+00:00,@Miniongoldlane @txtdrberseragam Pendukung lgbt emang pada tolol ya?
1597875306274045952,2022-11-30 08:48:54+00:00,"@dina_sulaeman Di barat (AS) juga terpecah jadi 2 kubu, kalo di indo mirip sama kadrun dan cebong, yg satu pro lgbt dari biden yg left wing dan satu kontra dari kubu kanan konservatif pendukung trump, masyarakat AS yg konservatif ini nyebut pro lgbt sebagai kaum wokies/woke"
1597875126850449408,2022-11-30 08:48:11+00:00,"@tanyarlfes Gilaaa menjijikan. Tapi seharusnya ga cuma gay aja dihujat. LGBT itu ga cuma gay. 
Transgender jugaa :)?"
1597874726994849793,2022-11-30 08:46:36+00:00,"@WawanJetpack @ciplukprayudi @taniaanglt96 @detikcom Itu hukuman langsung dari Allah, hey. Bukan dalil menghukum sesama manusia. LGBT memang menyimpang, tapi kalo sampe dihukum dilempar dari atas gedung itu dalil dari mana? Setau saya kelompok ISIS yang punya prilaku begitu."
1597874275968774145,2022-11-30 08:44:49+00:00,@GagakNew 😁😁😁😁 ini LGBT ayamnya
1597874139188322306,2022-11-30 08:44:16+00:00,@sirsavagex @mastercraft201 @Naija_PR Oga na lgbtq
1597873794902728704,2022-11-30 08:42:54+00:00,@mastercraft201 @Naija_PR Lgbtq
1597873707321815041,2022-11-30 08:42:33+00:00,@MuhAzwar17 @detikcom @aniesbaswedan Lgbt
1597872895849811968,2022-11-30 08:39:20+00:00,@aleveiro Harusnya Indonesia buat UU Anti Propaganda LGBT mirip di Russia
1597872705067286528,2022-11-30 08:38:34+00:00,"@cholilnafis Seharusnya LGBT itu dimusnahkan jangan dikembangkan, cepat kiamat dunia ini jika banyak dihuni oleh kaum LGBT"
1597872421628915712,2022-11-30 08:37:27+00:00,"Prediksi SYDNEY KAMIS 01 DESEMBER 2022 | OKEWLA OFFICIAL  | Bocoran Togel SYDNEY HARI KAMIS
LINK DAFTAR
https://t.co/OkaexBdo3W
#sdy #prediksisydney #bocorantogel 
#InisialR
#SANGE_AAAAAAAAAA
#Lesti
#malamjumat
#Leslar
#enakbgttsay
#LGBT
#siang https://t.co/zzZQYKqQ2f"
1597872346861555712,2022-11-30 08:37:09+00:00,"@kingteevoo Eh LGBTQ,emparimpa  🌈"
1597872227248373761,2022-11-30 08:36:40+00:00,"@byeoncandyy @rayaseu @SunooKim10 @tanyarlfes gw pernah liat video, ada seorang mantan lgbt, dia mau berubah &amp; di video itu dia lg dibaptis(?). trs disekeliling dia ada sekelompok lgbt yg dengan sengaja ganggu proses baptis itu. 

kek anjir, mereka berharap dihargai tapi mereka sendiri gabisa menghargai keputusan orang lain"
1597872135250145280,2022-11-30 08:36:18+00:00,@zoldycksgf lgbt
1597872122755682305,2022-11-30 08:36:15+00:00,"@detikcom Mulai nih propaganda liberalis Tentang LGBT, padahal kita manusia yg berketuhanan. Kalo punya orientasi itu harusnya sih diem aja, gausah aneh², apalagi mmprlihatkan di publik, udh g normal minta pembenaran pula"
1597871888797032448,2022-11-30 08:35:19+00:00,"Mf tanyarl tentang lgbt mulu heran
Biasanya kalo gak suka sama sesuatu ya gak ush dibahas lagi tapi ini gak🥲 malah jadi obsessed"
1597871780576002049,2022-11-30 08:34:54+00:00,"@adnsm_ @FabrizioRomano Bro ko gw baca komentar lebih banyak yg bela LGBT ya 😅
Apa smua orang barat itu Gay 🤮"
1597871375775019008,2022-11-30 08:33:17+00:00,"@urinclusiveboy @Askrlfess Wkwk postingan syahadat ini aja justru ditujukan untuk muslim2 yg ngubah2 apa yg udah di atur Tuhan, contohnya ya ituuh yg dukung lgbt. Kok nanya lagi 🥶 saking open maindet nya keluar semua tuh yg baru aja dibaca"
1597871353587458048,2022-11-30 08:33:12+00:00,"@byeoncandyy @rayaseu @SunooKim10 @tanyarlfes katanya lgbt itu kan sama² orientasi sexual ya, ya berarti harusnya jadi urusan pribadi individual masing² dong. tapi kenapa dikampanyekan? kenapa semua²nya harus bgt pro sama mereka? kalo menolak/gak setuju langsung dikata²in"
1597871332225875968,2022-11-30 08:33:07+00:00,"Bukti Qatar masih komit melarang Simbol LGBT, penonton semalam Amerika - Iran.. ditangkap polisi.. @idextratime @SiaranBolaLive @FaktaSepakbola https://t.co/54VkZDjF8t"
1597871220782813184,2022-11-30 08:32:40+00:00,"@detikcom Dahlah kaum LGBT pindah planet aja sana tingkahnya pada slelau pengen dingertiin tapi ga ngerti sama yang udah Tuhan kalian tetapin :) 
yg komen sok suci gue aduk pake semen 😗"
1597871162847285249,2022-11-30 08:32:26+00:00,kaum lgbt nih makin ada ada aja yach kids
1597871133784965120,2022-11-30 08:32:19+00:00,@amer7211 @abdulhadiawang @anwaribrahim @fahmi_fadzil Wakil lgbt dari pas https://t.co/IEV7W0HItx
1597870904045772800,2022-11-30 08:31:25+00:00,@VFH_99 Apalagi yg maksain bgt buat kampanye LGBTQ. Jangan kasih ruang!
1597870705873649664,2022-11-30 08:30:37+00:00,"@tanyarlfes Im not homophobic tapi ngerasa aneh anjrid. 1 ayah dan dua istri aja udah aneh, apalagi 3 ayah dan sekeluarga pasangan lgbtq+, diluar manuk akal 💀"
1597870550025650177,2022-11-30 08:30:00+00:00,"Parlemen Singapura pada Selasa lalu resmi mencabut undang-undang yang mengkriminalisasi hubungan gay maupun bentuk LGBT lainnya. Singapura pun menjadi salah satu negara Asia yang mengakui hak LGBT setelah Taiwan, Thailand, dan India. 
#singapore #lgbt #uu #singapura https://t.co/f0GvlUcTtC"
1597870015302479872,2022-11-30 08:27:53+00:00,"@anonapostate @EvanBukanIvan @dina_sulaeman Bangsat sejak kapan lgbtq jadi human rights?? Kalaupun emang human rights, kenapa gak bisa nerima aturan negara lain?? Kok ya maksa minta pengakuan"
1597869844573347840,2022-11-30 08:27:12+00:00,"@tanyarlfes Coba tnyak mreka ,itu nanti anak nya mau jadi manusia normal atau lgbt"
